system_id,artTitle,artUrl,artDate,artCatagory,artContent,dataSource
140,以巴衝突／想逃出以色列！台人控遭冷處理 外交部回應了｜東森新聞,https://news.ebc.net.tw/news/article/386275,10/11/2023 10:22,國際,以色列烽火連天，甚至機場都能聽到飛彈從上空飛過，現場滯留的國人形容、簡直像是電影喪屍狂奔的情節，每個人都急切的想搭機返台，但就是買不到、候補不到機位，民眾無助下選擇向我國外館人員求助，沒想到卻遭到冷回「請你上網訂機票」，對此，外交部也做出回應了。困以色列國人陳偉周：「像電影喪屍人物，大家都往某個通道去衝，東西也都不要，就有小孩在哭，女性遊客在尖叫，大家都在跑，其實過程大概1分鐘，但就感覺很漫長，因為你不知道隨時在哪會發生什麼事。」只是到以色列自助旅行，陳先生萬萬沒想到會被迫經歷烽火連天的場景，買不到機票也等不到候補，走投無路時他決定求助外館人員，但不禁心寒了。困以色列國人陳偉周：「我們已經覺得很無助了，想說至少台灣的辦事處這邊可以給力一下吧，遇到這種飛彈攻擊的東西，我們會特別緊張，外館人員應該要更主動或是提供一些資訊，我覺得是態度上或感覺上的問題。」對此外交部在10日深夜回應了。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE外交部表示，外交部及我國駐以色列代表處，在以色列遭到恐攻後，不顧自身安危，全力協助在以色列旅遊的國人，並對污衊駐外人員等與事實不符的說法表示痛心與高度遺憾，指出在哈瑪斯10月7日清晨對以色列發動奇襲後，駐處同仁雖人力有限，但仍在陣陣空襲警報聲中，及人身安全遭受威脅情況下，一邊避難、一邊與需要協助國人積極聯繫並提供協助。1.我國巨匠、永信旅行社3個旅行團共74人正在當地旅遊，經外交部、觀光署及駐處密切聯繫並提供協助，其中巨匠旅行社一團28人已於10月9日午間經由陸路入境約旦，預計11日自安曼搭機經杜拜及香港返台。2.巨匠旅行社二團另外28人預計將在11日自台拉維夫搭機經杜拜及香港轉機返台。3.永信旅行社18人，其中1人已先於9日經陸路進入約旦，其餘17人已於10日經由陸路入境約旦，脫離戰火威脅。駐處曾接獲數十通在以色列自由行國人電話，欲瞭解當前情勢及離境班機路線、境管措施及簽證規定等資訊，駐處即經多方查證並提供相關資訊，並建議儘快以空、陸路方式離境，另叮囑國人於等待離境期間，隨時注意自身安全，避免不必要的室外活動，並安撫國人情緒，關切生活物資需求情形，並協助在以色列自由行旅客暫居巴勒斯坦地區的僑胞家中。駐處於事件爆發後，立即於臉書公告請在以色列商旅及觀光國人主動與駐處聯繫，於接獲通報後，即造冊備用。駐處曾接獲一位陳先生來電，表示他及友人在機場，欲改班機提前返台，請駐處幫忙更改班機購票，同時也詢問土航入境土耳其相關問題。同仁就土航入境土國相關問題均提供訊息，但改票需個人信用卡等隱密資料，需本人上網辦理；駐處同仁並詢問是否有其他需協助事項，陳姓國人表示暫時沒有其他事項。外交部指出，近年以來，國內媒體多次報導駐外館處對於國人在海外遇到急難事件未予協助，但經過查證後事實證明，對於國人受困海外，不論是遭遇天災、戰亂、重病、意外或是受到詐騙，駐外同仁一定積極全力協助，沒有任何例外。就以近3年的統計為例，外交部對於相關類似不實報導，已做出至少7次的澄清與回應，以正視聽。對於一再污衊外交部駐外同仁的說法，外交部會持續全力捍衛同仁的聲譽。相信國人還記得俄羅斯侵略烏克蘭之初，有特定媒體大肆報導台灣人需要中方協助才能撤離，最後證明台灣人在外交部同仁努力下完全撤離，反而是中國籍人士依然受困。外交部說明，駐以色列代表處同仁在戰火威脅下，仍以當地國人為念，積極全力協助國人返國，外交部對於某些錯誤不實說法，打擊駐外同仁士氣，深表遺憾。,EBC
141,以巴衝突／歐盟籲以勿切斷加薩水電食物供應 建立人道走廊｜東森新聞,https://news.ebc.net.tw/news/article/386285,10/11/2023 10:08,國際,歐洲聯盟外交與安全政策高級代表波瑞爾指出，歐盟各國外長今天呼籲以色列不要切斷對加薩「水、食物和電力」供應，並要求為嘗試逃離該區的民眾建立人道走廊。法新社報導，巴勒斯坦伊斯蘭主義組織哈瑪斯（Hamas）日前突襲以色列，以色列對加薩（Gaza）進而發動報復性轟炸後，歐盟（EU）27國代表召開緊急會議。波瑞爾（JosepBorrell）表示，歐洲各國部長堅持有必要「尊重國際法人道主義法，這意味著加薩平民的水、食物或電力不應被封鎖」。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE波瑞爾在阿曼首都馬斯開特（Muscat）告訴記者：「以色列有權防衛，但須遵守國際法、人道主義法，而有些決定違反了國際法。」他說，歐盟會後要求建立「人道走廊，以幫助那些不得不逃離加薩轟炸的人」跨越邊境前往埃及。在是否凍結巴勒斯坦未來金援一事出現模糊不清的訊息後，波瑞爾表示，歐盟國家「壓倒性」反對暫停對巴勒斯坦自治政府（PalestinianAuthority）伸援。他指出：「並非所有巴勒斯坦人都是恐佈分子。」「集體懲罰所有巴勒斯坦人並不公平，也徒勞無功。這將違背我們的利益，也違背和平利益。」波瑞爾表示：「事實是，目前加薩傷亡人數也在增加，境內15萬人流離失所，人道局面嚴峻。」「所以，我們將須提供更多支援，不會減少，而是更多。」以色列日前遭建國75年以來最嚴重攻擊後，死亡人數已超過1000人；加薩迄今也公布900人喪生，以色列軍方則稱已發現約1500名武裝分子遺體。,EBC
142,以巴衝突／哈馬斯幕後主謀如「九命怪貓」 以國曾暗殺5次未果｜東森新聞,https://news.ebc.net.tw/news/article/386300,10/11/2023 11:26,國際,巴勒斯坦激進組織哈馬斯7日對以色列發動突襲，造成至少800人喪生、2000人受傷，甚至還有屠殺平民、綁架戰俘的的種種行為。而目前有消息指出，發動這次突襲的幕後主謀是哈馬斯的軍事領袖戴夫（MohammedDeif）。大夫不僅是以色列的頭號通緝犯，過去甚至還被以色列暗殺過5次，戴夫雖然屢屢逃過一劫，但也因此多次受到重傷，目前戴夫四肢僅剩下一隻手臂。根據媒體報導指出，戴夫於1965年在加薩走廊南部甘尤尼斯（KhanYounis）出生，於1987年加入哈馬斯，之後隨著哈馬斯的腳步攻擊以色列，用著極快的速度晉升，2002年開始就率領哈馬斯的卡桑旅，但也因此成為以色列的頭號通緝犯。為此，以色列先後曾對戴夫發動5次暗殺行動，其中包含2001年、2002年襲擊座車、2006年、2014年空襲噢2021年5月，但幾次暗殺行動都讓他僥倖逃脫，不過也因為暗殺的關係，妻子與小孩不幸喪命，戴夫多次身受重傷，目前傳出戴夫的一隻眼睛、雙腿與一隻手臂都在暗殺行動中失去，目前僅能靠輪椅行動。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE加薩當地愛資哈爾大學政治學教授阿布薩達就表示，戴夫在民眾心中是個相當神聖的人物，在哈馬斯內部與巴勒斯坦人心中具有崇高的地位。也因為在民眾間具有高人氣的關係，目前戴夫是居無定所，每晚都在不同的支持者家中渡過，以此來躲避以色列情報部門的監控、降低自己遭到暗殺的機率。除此之外，戴夫近30年來，幾乎沒有公開露面過，目前外界也僅有2張戴夫的照片，其中一張還是以色列公布其通緝犯身分時，所使用的身分證照片。報導中也提到，即便是在加薩走廊當地，也只有少數人能夠認出戴夫的身分。認識戴夫的消息人士就表示，戴夫是一個安靜且熱情的人，本身對於巴勒斯坦內部的派系鬥爭毫不感興趣，而他所關注的，就是希望能夠透過暴力來實現改變以色列與阿拉伯國家的衝突性質。文章來源：哈馬斯幕後操盤手「九命怪貓」曝光以色列曾暗殺5次未果由CTWANT授權轉載。,EBC
143,以巴衝突／以國解除作戰限制 防長：對加薩發動全面進攻｜東森新聞,https://news.ebc.net.tw/news/article/386308,10/11/2023 13:10,國際,以巴衝突爆發至今，以色列軍方已發動多次反擊，以色列國防部長約阿夫．葛朗特（YoavGallant）10日透露「已經解除所有作戰限制」，表示將對加薩走廊展開全面進攻，重新控制該地區。根據外媒以色列時報報導，葛朗特對加薩邊境沿線的部隊發表演說時，表示「無論誰來殺害和攻擊我國，我們都將竭盡全力殲滅他們，毫不妥協」，並稱哈瑪斯將後悔這一刻，因為加薩將永遠不會回到原來的樣子。此外，一名埃及官員也指出，以色列已通知開羅，以軍正在準備對加薩進行為期數月的地面攻勢；對此，以國國防部長葛朗特也提到戰鬥持續數月的可能性。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE在以國國防部長發表演說之後，以色列國防軍（IDF）最高發言人哈加里少將（DanielHagari）稍後指出，消滅哈瑪斯高級成員是當務之急，將給予部隊明確的指示，找到恐怖份子並消滅他們。除了以色列軍方的動向，美國也表示將力挺以國到底，美國總統拜登於10月10日譴責哈瑪斯對以色列發動恐怖襲擊，同時承諾將提供以色列更多彈藥等軍事援助。不過哈瑪斯似乎也不是孤立無援，除了有黎巴嫩真主黨的聲援，美方也質疑伊朗有在暗中援助，因為過去連目標都瞄不準的哈瑪斯，竟然強到能和以色列持久對峙；隨著以國反攻、美軍援助、黎巴嫩趁亂襲擊，事情似乎越演越烈，西亞地區似乎暫時看不見恢復寧靜的跡象，局勢更加緊繃。,EBC
144,以巴衝突擾亂全球市場 油、金雙漲…航運也恐遭波及｜東森新聞,https://news.ebc.net.tw/news/article/386309,10/11/2023 12:56,國際,中東地區陷入動盪局面，以巴衝突升溫擾亂全球市場，除了國際油價與金價雙雙飆漲之外，還有可能不利於科技業、製藥業及鑽石業的營收，戰爭恐將對這些產業別股價造成不小衝擊。除此之外，更有專家示警，如果鄰近伊朗航道與荷莫茲海峽遭受戰火波及，也可能影響長榮海運等航運產業。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE,EBC
145,以巴衝突／美首批增援彈藥運抵 五角大樓助以軍救人質｜東森新聞,https://news.ebc.net.tw/news/article/386311,10/11/2023 13:53,國際,以色列國防軍證實，首批由美國所提供的彈藥，在當地時間10日深夜已經運抵以色列。以軍表示，這批彈藥是透過美國軍事運輸機，運抵以色列的空軍基地。另外，美軍也正在支援以色列，制訂「人質救援計畫」，但美方也強調，不會派出地面部隊到以色列。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE,EBC
146,以巴衝突／正妹遇大屠殺 「沾血假死」藏屍體下3小時獲救｜東森新聞,https://news.ebc.net.tw/news/article/386312,10/11/2023 14:08,國際,巴勒斯坦激進組織「哈瑪斯」（Hamas）7日對以色列展開大規模突襲，武裝份子進入以色列境內對平民發動隨機攻擊，一場戶外音樂會慘遭大屠殺，其中一名倖存的女子，更是把其他死者的血抹在身上裝死3小時，才順利獲救。根據每日郵報報導，一名30歲女子梅·哈亞特（MayHayat）回憶事發經過，她表示當時正和女朋友在音樂會上玩得很開心，但音樂突然停止，接著「惡夢」開始了，恐怖份子襲擊音樂會現場，並且開始掃射參加音樂會的民眾。哈亞特提到，當時所有人在等待局勢平穩下來，這樣大家就可以回家了，沒想到她突然接到一個朋友的訊息，「她說她和所有想從派對開車回家的人都被開槍」，哈亞特和女友隨後逃往警衛室尋求庇護，裡面的人害怕的大哭，但攻擊還沒結束。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE隨著槍聲越來越近，警衛要他們趕緊離開到其他地方避難，哈亞特回憶當時她拚了命的跑，卻和女友走失了，她和另一名逃亡的人躲在沙坑裡，卻還是被哈瑪斯恐怖份子發現，一起逃亡的夥伴在她面前被殺害，而她遭到俘虜。隨後哈亞特抓到機會逃跑，躲到音樂節的舞台下，她躺在3名死者旁邊，把他們的血塗在身上，就這樣裝死3小時，「３小時感覺就像永恆一樣，恐怖份子從我身邊經過，到處開槍，我躺在屍體中間3個小時，想知道我會發生什麼事」，後來軍隊士兵到達，她成功獲救，但女友卻已經慘遭殺害。,EBC
147,以巴衝突／咫尺奪命！ 在以陸工驚呼：砲火10米不到｜東森新聞,https://news.ebc.net.tw/news/article/386327,10/11/2023 14:40,國際,在以色列工人：「我們宿舍旁邊10米不到。」宿舍沒被火箭彈炸，卻已經被爆炸威力震到門窗全毀，在以色列的大陸工人只能躲進地下室。在以色列中國大陸人：「5分鐘以後又來一波你看看。」到了夜裡，滿天火光依舊讓他們徹夜難眠，不少人試圖逃離邊境，卻難逃恐怖攻擊。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE在以色列中國大陸人：「當時我停車以後，前面有好多車輛也停了，也停了有的人就被打死了。」陸商敘述，遇到以色列軍人和哈瑪斯武裝份子激烈交戰，他們搭乘的車輛，車窗全被打碎血跡斑斑。在以色列中國大陸人：「我車上的彈孔有17、8個，然後玻璃打碎了，還有子彈穿過去的窟窿，反正全都是AK47。」還有留學生搭火車想走卻半途停駛。在以色列陸生：「警報響了，現在大家都要躲在這個椅子下面。」全車乘客趴地躲藏，誰也不知道砲彈是否會從天而降，還有大陸留學生拍片紀錄，一天內要躲7次地下防空洞，真的疲於奔命，但大陸輿論依舊站在巴勒斯坦那一邊。大陸評論家司馬南：「中國大陸人民堅定支持巴勒斯坦人民的正義事業，美國是世界動亂的根源，以色列後邊的美國，美國的問題不解決，以色列就在這有恃無恐、狗仗人勢。」儘管大陸有不少學生和工作者滯留在以色列，但當局目前沒有大動作撤僑，依舊採取冷處理。,EBC
148,以巴衝突／槍砲響不停！以色列徵兵30萬 全力消滅哈瑪斯威脅｜東森新聞,https://news.ebc.net.tw/news/article/386328,10/11/2023 14:49,國際,上百名哈瑪斯武裝分子滲透以色列，引爆以巴50年來最嚴重衝突，3天過去，以色列軍隊仍在努力消除威脅。CNN記者JeremyDiand：「記者現在的位置就在以色列梅法西姆小鎮外圍，而在這10分鐘左右的時間，我們不斷聽到槍聲，雖然沒有實際看到交火對象，但我們知道以色列軍隊已經在努力清除那些在加薩以色列城鎮中的哈馬斯武裝分子。」以色列國防軍後來證實，他們確實在剛才的戰鬥中殺死了2名哈瑪斯恐怖分子。槍聲停了，火箭彈卻來了，巨大轟隆聲打破了以色列社區的寧靜，連隨行的CNN記者也到室內避難。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CECNN記者JeremyDiand：「我們剛剛進入這裡的一個避難所，在那裡我們可以躲避這些鐵穹攔截，外面正在攔截來自加沙的火箭，爆炸聲非常響亮。」在斯德洛特等城鎮，超過30萬以色列軍隊和預備役軍人則正在朝戰爭前線動員，為地面進攻加薩走廊做準備。以色列士兵：「我們提出了完全控制局勢的概念，這個概念一開始還很混亂，但我認為在過去2天內情勢已經轉變。」不能上戰場的以色列婦女，也在為部隊運送食物和補給品，全民皆兵就是希望能共同為國家盡一份心力。,EBC
149,以巴衝突／你來我往！哈瑪斯、以軍相互空襲 傷亡逾2100人｜東森新聞,https://news.ebc.net.tw/news/article/386342,10/11/2023 16:30,國際,防空飛彈劃過天空留下尾跡，哈瑪斯在當地時間10日下午預告要再次發動攻擊，目標鎖定以色列南部城市亞實基倫，並警告居民自己離開，沒多久哈瑪斯果然發射數百枚火箭彈朝亞實基倫飛去，鐵穹防空系統啟動擊落火箭，攻擊一路持續到深夜。CNN記者沃德：「空襲警報響起，我們聽到一陣巨響，火箭發射，而且似乎就在我們頭頂上方，事實上，你可以看到夜空被火光照亮。」⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE以色列國防軍發言人康里克斯：「戰鬥還在持續，加薩攻擊攻擊以色列亞實基倫城市被攻擊。」與此同時，以色列國防軍對加薩走廊持續發動空襲，飛彈在遠方落下，爆出巨大火光，照亮整個夜空，加薩地區阿爾卡馬遭到以色列飛彈攻擊，由於哈瑪斯武裝分子在民宅大樓甚至是醫院下方建立地底隧道據點，導致許多平民被波及。以色列國防軍發言人康里克斯：「畫面上播放的影片看起來像是民宅大樓，但實際上是哈瑪斯佔據的軍事目標，用來進行軍事行動。」以色列軍方表示，在加薩走廊的無人機空襲中，擊斃2名哈瑪斯高層，其中一位是負責籌措資金，掌握哈瑪斯金流的沙馬拉，另一位則是穆阿馬爾則是哈瑪斯政治局成員，截至目前，哈瑪斯已經有2名領袖和2名高階官員身亡。,EBC
150,以巴衝突／女星赴以色列躲防空洞 受困10天！最新動向曝｜東森新聞,https://news.ebc.net.tw/news/article/386343,10/11/2023 16:09,國際,以巴衝突爆發後，造成許多居民流離失所、妻離子散，不斷有家人失聯、被綁架的悲訊傳出，更有許多國家的民眾在以色列慘遭戰事波及。香港女星衛詩（Jill）9月底曾發文透露自己人在以色列，未料10月7日哈瑪斯突擊以國，引起外界擔憂，不過今（11）日衛詩終於在IG上報平安，確定已經離開戰區。衛詩9月25日在社群媒體分享自己人在以色列，將加入傳播福音的宣教組織，並提供非洲人道援助，未料卻在途中遭遇以巴衝突。事發當天，衛詩在個人IG限時動態無助地表示，當天早上被火箭聲、爆炸聲及警報聲吵醒，只得趕忙躲進防空洞；在防空洞內教徒們全都跪地禱告，衛詩沉重地說「除了向神痛哭外，什麼也做不了」，難以相信自己身處戰爭中，希望天佑以色列及所有在當地的人。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE衝突爆發幾天後，衛詩終於再次更新近況，在IG上發文表示已經安全離開以色列，感謝外界的關心，更沉痛地寫下「在戰區度過的時光並不輕鬆」，透露困在以色列的日子很難受，不斷有砲擊聲還有空襲警報，只能不斷進出防空洞。除了衛詩外，有更多非以色列人的旅客遭到戰事波及，哈瑪斯似乎不論國籍、種族，甚至年齡，只要在以色列境內都不放過；雖然以國已宣布將全面進攻加薩地區，殲滅恐怖份子，但隨著事態越演越烈，人民所期望的和平似乎遙遙無期。,EBC
151,以巴衝突／中東失控？以巴衝突燒至北部 黎巴嫩、敘利亞也來亂｜東森新聞,https://news.ebc.net.tw/news/article/386346,10/11/2023 16:08,國際,轟隆爆炸聲劃破寧靜夜空，這裡是與以色列接壤的黎巴嫩南部地區，在10日晚間傳出砲擊聲響，同時南部齊布奎地區夜晚出現橘黃亮光，黎巴嫩當局表示，以色列與真主黨發生交火，以巴衝突越演越烈，如今戰火疑似北擴。黎巴嫩南部居民：「3點30分左右，（以黎）雙方發生武裝衝突，半小時後，4點左右砲擊就開始了，並且襲擊了這裡，並持續了大約，45分鐘到1小時。」以黎邊境地區在近期發生多次砲擊，不僅窗戶破碎，房屋外牆出現多個孔洞，就連車子也被波及，不少民眾決定離開，前往北部地區躲避戰火，衝突次數逐漸增多之下，以色列也在邊境地區增加軍事部署，顯示兩方關係也更加緊張。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE以國防軍國際發言人康里克斯：「現在的情況是，我們受到3方的攻擊，主要戰線是在加薩地區。」攤開地圖來看，以色列主要戰場在於南部的加薩地區，其次是以色列北部與黎巴嫩南部戰區，雙方互相以火箭砲砲擊，此外在以色列東北部也有狀況，戈蘭高地則是受到敘利亞迫擊砲攻擊，同樣的以色列也有予以反擊，不過面對巴勒斯坦突襲，外界指控一切都是伊朗的陰謀，最高領袖出面否認。伊朗最高領袖哈米尼：「他們說伊朗是（哈瑪斯突襲）幕後黑手，他們錯了。」伊朗強調都是以色列的錯，導致巴勒斯坦動手，伊朗並沒有策畫與煽動，只是戰事逐漸失控，也再度引發大國之間的鬥爭。,EBC
152,以巴衝突／人神共憤！哈瑪斯屠村200人 以國40嬰慘死遭斬首｜東森新聞,https://news.ebc.net.tw/news/article/386354,10/11/2023 18:00,國際,一具具遺體被抬出社區，以色列國防軍收復哈瑪斯攻入，一個位在南部、接近加薩邊界的以色列社區卡法阿扎，但進到社區後，卻發現了慘絕人寰的景象，超過200名平民慘遭殺害。以色列媒體i24記者：「走過這些不同的房子社區，嬰兒...他們被斬首，這是他們說的，居民被射殺，他們在床上被射殺。」以色列媒體獲准進入卡法阿扎拍攝，這裡是哈瑪斯在7日清晨攻入以色列境內後大肆屠殺的社區之一，不只有大人的遺體被發現，其中還有40名嬰兒喪命，有些嬰兒甚至被斬首身亡。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE以色列國防軍少將伊泰·韋魯夫：「這不是戰爭不是戰鬥，是一場屠殺，是恐怖攻擊，你們可以自己去看，我這輩子從沒見過這種情景。」遇害的全是平民，部分家庭被哈瑪斯滅門，連以色列軍方少將看到這一幕都痛心表示，自己這輩子從沒看過這樣的情況，而社區現場，隨處都可以看見以色列國防軍重兵集結，士兵正挨家挨戶清查是否有生還者。CNN記者：「就在加薩邊境附近幾公里，有場2天的戰鬥，到處都是遺體，有許多謀殺。」以色列國防軍雖然正全力清理現場，但由於現場殘留一些未爆彈，同時擔心哈瑪斯可能故意布下誘殺的引爆陷阱，因此進度相當緩慢，隨著以色列軍方全力清剿哈瑪斯勢力，恐怕還會有越來越多哈瑪斯的惡行逐一被揭露上檯面。,EBC
153,以巴衝突／加薩走廊變人間地獄 以軍轟難民營傷患救不完｜東森新聞,https://news.ebc.net.tw/news/article/386355,10/11/2023 16:59,國際,直接朝加薩的難民營轟炸，以色列反攻持續，當地居民一刻不得安寧，在慌亂尋求救援。加薩民眾：「以色列在沒有任何警告的情況下，襲擊了這棟大樓，他們沒有要求我們撤離。」聽到空襲，民眾盡快從家裡逃到難民營避難，沒想到跑到了建築前，眼前只剩下片片瓦礫堆，民眾好氣憤，自從衝突開始以來，以色列採取無差別攻擊，很少區分士兵和平民。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE聯合國人道辦公室，在週二表示，已經有近20萬人，也就是近10分之1的加薩人口被迫逃離家園，取得飲用水的機會本來就非常有限，含面臨更嚴重的水電短缺情況。聯合國人道事務發言人拉爾克：「唯一能讓燈每天亮幾個小時的是，加薩發電廠本身，那邊燃料快用完了，10月8日晚，以色列當局決定切斷供水。」回到家裡查看，民眾除了無奈還是只又無奈，哈瑪斯更警告以色列，要是不警告就襲擊加薩民眾，他們將處決以色列平民人質，並廣播這些處決的細節。加薩民眾：「我今年剛結婚，我做了什麼，我們（平民）做了什麼，你毀了整個街區，我甚至從沒發射過火箭。」死傷人數近每小時往上攀升，而加薩的醫院不堪負荷，滿是傷患，7家主要醫院預先放置的物資也已被用完，目前近170棟建築物被摧毀，要重建也要時間。加薩民眾：「這之後加薩將需要5年才能抬起頭來，5年後還會有2、3場戰爭，這是一場災難。」覺得看不到戰爭完全停歇，民眾看到的是個黯淡未來，不知道該怎樣面對自己危機重重的家園。,EBC
154,以巴衝突／以色列反攻再加碼！ 防長嗆「全面解除作戰限制」｜東森新聞,https://news.ebc.net.tw/news/article/386380,10/11/2023 20:05,國際,槍聲不斷響起，以色列狙擊手趴在地上把準星對準敵人，以巴衝突第5天，以色列軍隊在南部的梅法西姆小鎮跟哈瑪斯武裝分子交火。CNN記者傑里米·戴蒙德：「以色列軍隊持續，在加薩地區周遭的小鎮清除哈瑪斯武裝分子。」以色列集結36萬後備軍人在加薩周遭部署坦克，準備展開地面戰，國防部長率先來到前線視察，話說得很嗆。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE以色列國防部長約亞夫·加蘭：「你知道我們在對抗什麼，我們跟宛如畜生的人戰鬥，這是加薩的伊斯蘭國，這是我們在對抗的（敵人）。」大罵哈瑪斯是畜生，國防部長跟總理納坦雅胡也同聲把哈瑪斯比喻為ISIS伊斯蘭國，更放話解除以色列國防軍對哈瑪斯作戰的所有限制。以色列國防部長約亞夫·加蘭：「加薩不會回到以前了，我們會消除一切，如果一天不夠就花一星期，無論是好幾個星期或是好幾個月，我們會到達每一個角落。」以色列軍隊除了剿滅哈瑪斯武裝分子，還要解救超過200名人質，除了以色列人，還包括11名泰國人、13名法國人、15名阿根廷人等超過20國的俘虜。CNN記者派翠克：「根據阿根廷政府消息，一組（赴以色列）的阿根廷團體，有至少7人被殺、15人失蹤。」以色列地面戰蓄勢待發，不過哈瑪斯發言人警告以色列，只要敢對加薩發動殲滅戰，伊朗跟黎巴嫩真主黨就會加入戰鬥。哈瑪斯發言人巴拉克：「我們的盟友會加入（戰爭），如果加薩遭受殲滅戰，他們不會坐視不管。」擔心哈瑪斯真的把周邊國家也拉下來加入戰火，泰國、巴西、墨西哥等好幾個國家也開始動員，安排專機準備撤僑行動，把人民平安帶回家。,EBC
155,以巴衝突／以巴戰第5天最震驚一幕！ 哈瑪斯大屠殺赫見40嬰屍｜東森新聞,https://news.ebc.net.tw/news/article/386388,10/11/2023 20:55,國際,一具具遺體被以色列士兵抬出，社區內一片滿目瘡痍，車輛民宅全是彈孔，民宅裡面甚至還有血跡，這一幕成了以巴開戰以來最讓世人震驚的畫面，哈瑪斯武裝份子7日闖入這座位在以色列南部，距離加薩僅僅只有半小時車程的卡法阿扎屯墾區，進行了一場大屠殺。整個社區隨處可見無辜以色列人民的遺體，彷彿是布查大屠殺的翻版。⭐缺新手機嗎？iPhone15正在向你招手，快來帶回家！馬上投票給你的經典品牌→https://bit.ly/3tzYlsk加碼票選抽好禮傳送門→https://bit.ly/48RE9CE以色列國防軍少校：「誰能做到這一點，他們肯定失去了人性，剩下沒有人性的東西，看到彈孔沾滿血跡的嬰兒車嗎？誰走向嬰兒，殺了嬰兒？誰殺了媽媽？我看到遺體在他們家中。」200名以色列居民慘遭無情殺害，其中還有40名嬰兒喪命，有些嬰兒甚至被殘忍地斬首身亡，部分家庭更被哈瑪斯滅門，而哈瑪斯闖入社區的過程也被監視器給捕捉到，幾名埋伏的哈瑪斯武裝份子突然出現，朝向正要要進入社區的轎車瘋狂開槍，接著順利經過邊境圍牆，另一段畫面，也是哈瑪斯在邊境射殺正要進入社區的平民，奪走車輛後逃逸的畫面。以色列軍隊成員：「有安全部隊、武裝軍人，正在逐一清查是否有其他恐怖份子，此外我搜尋、救援是否還有其他人存活，但很不幸。」其實以色列與加薩間有一道全長64公里的智慧圍欄，配有數百個雷達、攝影機與感應器，但哈瑪斯在這次卻成功突破29處，以色列國防軍擔心哈瑪斯可能故意布下誘殺的引爆陷阱，因此清理進度相當緩慢，隨著以色列軍方全力清剿哈瑪斯勢力，恐怕還會有越來越多哈瑪斯的惡行，逐一被揭露上檯面。,EBC
